# Ky E
0 1.7941204077943e-13
0 0.049027608608398
0 0.049691634956735
0 0.049691634956934
0 0.061189209188401
0 0.061189222234239
1 0.049221420348504
1 0.049224166993906
1 0.04931541470328
1 0.056750634325498
1 0.068060244850102
1 0.076017676738529
2 0.049095746941061
2 0.049569053647376
2 0.050362726270746
2 0.054632795655058
2 0.056750634326034
2 0.061189209187727
3 0.049095746940761
3 0.049221420348024
3 0.049356822979306
3 0.049691634956567
3 0.049699396774031
3 0.049826254982557
4 0.049027608607975
4 0.049315414703141
4 0.049569053647454
4 0.049664642299938
4 0.049826254982476
4 0.085608344224726
5 0.049095746941408
5 0.049221420348511
5 0.049691634956559
5 0.049699396774605
5 0.049826254983245
5 0.085593018633542
6 0.049095746941003
6 0.049569053647494
6 0.050362726270603
6 0.055155330271941
6 0.056750634325974
6 0.061189209187903
7 0.049221420348399
7 0.04931541470342
7 0.049879739718881
7 0.056750634325992
7 0.066774859039448
7 0.076017676738502
8 4.0856207306206e-13
8 0.049027608608236
8 0.049691634956503
8 0.049691634956659
8 0.061189209187752
8 0.061189221810919
9 0.049221420348264
9 0.049315414703946
9 0.051384566629684
9 0.056750634325963
9 0.065026775122554
9 0.076017676738312
10 0.049095746940619
10 0.049569053646978
10 0.050362726270528
10 0.055282651459818
10 0.056750634326034
10 0.061189209188258
11 0.049095746941312
11 0.049221420348287
11 0.04969163495648
11 0.049699396774256
11 0.049826254982934
11 0.085592944642666
12 0.049027608607942
12 0.049315414703189
12 0.049569053647152
12 0.049664642299913
12 0.0498262549823
12 0.085608374055813
13 0.049095746941735
13 0.049221420348852
13 0.049446186934933
13 0.049691634956559
13 0.049699396774864
13 0.049826254983362
14 0.049095746940981
14 0.049569053647209
14 0.05036272627056
14 0.053667183752697
14 0.056750634325899
14 0.061189209188056
15 0.049221420348138
15 0.049315414703154
15 0.049440769298558
15 0.056750634325708
15 0.065306572813359
15 0.076017676738473
